Time,Conc.1,Conc.2,Conc.3,Conc.4,BF1,BF2,BF3,BF4,TS,Ite3 Conc.1,Ite3 Conc.2,Ite3 Conc.3,Ite3 Conc.4,Ite3 BF1,Ite3 BF2,Ite3 BF3,Ite3 BF4,Ite3 TS,Averaged Signal,QCL Voltage,Device Temp.,Board Temp.,Peltier Temp.,Peltier Current,Peltier Voltage,Cell Temp.,TCS Temp.,Air Press.,Cell Press.,Preamp Temp,Averaged Zero,Temp. Shift,Residual,Setting Param.,Ite.Nm1 Conc.1,Ite.Nm2 Conc.1,Amp Adjust, TCS Cell Press,FPGA Temp.
6.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781787.5,10.499636,32.408703,31.458698,25.039284,0.203788,0.313039,0,0,0,0.016051,25.384893,5210662,0,0,0,0,0,0,0,55.368858
6.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781770.8125,10.490905,32.420628,31.470413,25.010513,0.203922,0.312276,0,0,0,0.015736,25.384398,5210289,0,0,0,0,0,0,0,54.999737
6.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781797.3125,10.49175,32.405296,31.473761,25.041498,0.204591,0.31426,0,0,0,0.015579,25.385189,5210411,0,0,0,0,0,0,0,54.876698
6.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781888.375,10.502733,32.417221,31.490499,24.990595,0.203788,0.312581,0,0,0,0.015946,25.38415,5210234,0,0,0,0,0,0,0,55.861023
6.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781975.4375,10.500481,32.396778,31.493849,25.028217,0.203521,0.312123,0,0,0,0.015631,25.384645,5210350,0,0,0,0,0,0,0,55.12278
6.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782024.9375,10.489215,32.425739,31.488827,25.052565,0.204591,0.313191,0,0,0,0.015788,25.384645,5210274,0,0,0,0,0,0,0,55.12278
6.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782010.0625,10.493157,32.412109,31.488827,25.021578,0.203654,0.313497,0,0,0,0.015788,25.385288,5210356,0,0,0,0,0,0,0,55.737984
6.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781989.1875,10.49344,32.408703,31.512264,25.022684,0.20419,0.314717,0,0,0,0.015421,25.385931,5210464,0,0,0,0,0,0,0,55.12278
7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781930.6875,10.492876,32.413815,31.505568,25.05035,0.203922,0.312581,0,0,0,0.015946,25.385832,5210486,0,0,0,0,0,0,0,54.876698
7.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781939.3125,10.495692,32.408703,31.517288,25.013832,0.203922,0.313954,0,0,0,0.015841,25.385784,5210261,0,0,0,0,0,0,0,55.491901
7.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781943.3125,10.492312,32.413815,31.523987,24.993914,0.203654,0.312886,0,0,0,0.015788,25.386923,5210423,0,0,0,0,0,0,0,55.368858
7.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781931.8125,10.501326,32.408703,31.53236,25.049244,0.204324,0.313802,0,0,0,0.015893,25.386377,5210470,0,0,0,0,0,0,0,54.999737
7.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781957.5625,10.500481,32.410408,31.534035,24.982849,0.204458,0.312734,0,0,0,0.015788,25.386772,5210482,0,0,0,0,0,0,0,55.12278
7.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781972.375,10.48837,32.393372,31.517288,25.023792,0.203387,0.313039,0,0,0,0.015998,25.386427,5210645,0,0,0,0,0,0,0,55.368858
7.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781966,10.491186,32.408703,31.522312,25.013832,0.203654,0.313802,0,0,0,0.015841,25.386328,5210593,0,0,0,0,0,0,0,55.12278
7.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782054,10.489215,32.403591,31.513939,25.013832,0.202985,0.312886,0,0,0,0.015736,25.387465,5210498,0,0,0,0,0,0,0,54.753654
7.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782130.0625,10.49006,32.408703,31.495522,25.021578,0.204458,0.312734,0,0,0,0.015841,25.387367,5210454,0,0,0,0,0,0,0,55.491901
7.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782103,10.491186,32.406998,31.493849,25.05699,0.204056,0.313191,0,0,0,0.016051,25.386179,5210559,0,0,0,0,0,0,0,55.12278
8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782002.1875,10.491467,32.405296,31.477108,25.049244,0.204859,0.313497,0,0,0,0.015841,25.385584,5210525,0,0,0,0,0,0,0,55.491901
8.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781868.5,10.490623,32.405296,31.46372,25.05035,0.204056,0.313039,0,0,0,0.015369,25.387318,5210471,0,0,0,0,0,0,0,55.368858
8.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781804.3125,10.502452,32.403591,31.441967,25.027111,0.203788,0.312123,0,0,0,0.015579,25.386625,5210476,0,0,0,0,0,0,0,54.630615
8.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781870.25,10.492876,32.408703,31.415201,24.965143,0.203654,0.312886,0,0,0,0.015893,25.387911,5210323,0,0,0,0,0,0,0,55.245819
8.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781851.0625,10.49006,32.410408,31.391787,24.991701,0.204324,0.313039,0,0,0,0.015841,25.385735,5210405,0,0,0,0,0,0,0,55.491901
8.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781796.75,10.49006,32.405296,31.391787,25.030432,0.203788,0.312276,0,0,0,0.015893,25.386971,5210190,0,0,0,0,0,0,0,54.999737
8.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781756.75,10.492595,32.406998,31.376738,25.05699,0.203387,0.312734,0,0,0,0.015841,25.387218,5210339,0,0,0,0,0,0,0,55.12278
